lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,typeLAB
38.75,-107.5,13.8762,0.557395,0.0722232,0.0493885,Ps,12.5585,0.18743,0.0298637,0.00458394,Sp
39,-107.5,13.7009,0.617757,0.064534,0.0434158,Ps,12.4725,0.187335,0.0316147,0.00674957,Sp
39.25,-107.5,13.7447,0.990246,0.0612537,0.0434607,Ps,12.5104,0.188019,0.0272554,0.00505135,Sp
39.5,-107.5,14.1536,0.994021,0.0509002,0.0379592,Ps,13.2652,0.409132,0.0269411,0.00254641,Sp
39.75,-107.5,13.9902,0.98791,0.0615938,0.0394532,Ps,13.9683,0.376205,0.0293112,0.00341523,Sp
40,-107.5,14.3582,0.858478,0.0559723,0.0336477,Ps,14.4163,0.248924,0.026073,0.00409208,Sp
40.25,-107.5,14.9816,0.612563,0.0635536,0.0282043,Ps,13.2033,0,0.0222926,0.000443465,Sp
40.5,-107.5,14.7553,0.666531,0.0516473,0.0269032,Ps,12.647,0.372434,0.0291702,0.00456466,Sp
40.75,-107.5,15.6384,0.655592,0.047902,0.0211615,Ps,12.1502,0.245652,0.0346083,0.00816488,Sp
41,-107.5,14.4763,0.715491,0.052905,0.0227391,Ps,11.9931,0.243875,0.0367344,0.00928278,Sp
41.25,-107.5,13.4612,0.720318,0.0583899,0.0136673,Ps,11.8319,0.272416,0.0354801,0.0105396,Sp
41.5,-107.5,13.1856,0.852919,0.0582635,0.0132056,Ps,11.421,0.271029,0.0331024,0.0108365,Sp
41.75,-107.5,13.1563,0.667166,0.0705755,0.0116576,Ps,11.0666,0.0900626,0.0311518,0.0101881,Sp
42,-107.5,13.1858,0.605254,0.0997981,0.0161116,Ps,12.6604,0,0.0198853,0,Sp
42.25,-107.5,13.418,0.662681,0.0737588,0.0235361,Ps,12.4419,0.181815,0.0309886,0.00794972,Sp
42.5,-107.5,14.133,0.784234,0.0578555,0.00770227,Ps,12.2786,0.365681,0.0428191,0.0112224,Sp
42.75,-107.5,14.258,0.841704,0.0559578,0.0109799,Ps,11.831,0.366997,0.0499018,0.00625318,Sp
43,-107.5,14.0036,1.01209,0.0502049,0.00433266,Ps,12.1263,0.612512,0.0336573,0.00857903,Sp
43.25,-107.5,13.7544,1.13357,0.0433032,0,Ps,13.1844,0.336538,0.0311495,0.00253959,Sp
43.5,-107.5,13.45,1.42977,0.0392999,0,Ps,13.2496,0.121986,0.0278367,0.00413736,Sp
43.75,-107.5,13.2384,1.48667,0.0257523,0.00577154,Ps,12.2965,1.15506,0.0221603,0.00310537,Sp
44,-107.5,13.0482,1.30745,0.0312759,0.00174232,Ps,14.1378,1.36783,0.0226255,0.00302321,Sp
44.25,-107.5,12.5701,1.24267,0.0508005,0.01494,Ps,14.6555,0.273165,0.0227285,0.00238835,Sp
44.5,-107.5,12.5247,1.1237,0.0643488,0.0233984,Ps,11.555,0.0602899,0.0220226,0.000678603,Sp
44.75,-107.5,12.457,1.05536,0.0709704,0.0243018,Ps,11.6599,0.662954,0.021411,0.0013142,Sp
45,-107.5,12.2079,0.99532,0.0693986,0.0192023,Ps,13.4226,0.726108,0.0239559,0.00497927,Sp
32,-107.25,11.0433,0.55036,0.145174,0.0785568,Ps,11.9625,0.320427,0.0481534,0.00712783,Sp
32.25,-107.25,10.8745,0.552142,0.146515,0.0802092,Ps,12.4061,0.448354,0.0565605,0.00447394,Sp
32.5,-107.25,10.7572,0.60578,0.120527,0.0757868,Ps,12.5792,1.50393,0.0463309,0.00828275,Sp
32.75,-107.25,10.805,0.488408,0.10905,0.0720386,Ps,9.96705,1.05731,0.0459203,0.00955223,Sp
33,-107.25,10.369,0.494259,0.159998,0.0945174,Ps,9.48275,0.288606,0.0591993,0.00575858,Sp
33.25,-107.25,10.0655,0.372351,0.181737,0.0765051,Ps,9.56849,1.47526,0.0409931,0.0119342,Sp
33.5,-107.25,10.5296,0.31339,0.179479,0.0857719,Ps,11.9066,1.18669,0.0280317,0.00511327,Sp
33.75,-107.25,10.9936,0.244269,0.15709,0.0863735,Ps,11.3625,0.738798,0.0255556,0.00436478,Sp
34,-107.25,11.4178,0.363562,0.146392,0.0888634,Ps,11.3406,0.73948,0.0348818,0.00693325,Sp
34.25,-107.25,11.8288,0.548865,0.121541,0.0723278,Ps,13.0925,0.995016,0.0426218,0.00833974,Sp
34.5,-107.25,12.0611,0.736855,0.0921997,0.054833,Ps,13.0117,0.705328,0.0563647,0.00781326,Sp
34.75,-107.25,11.8545,0.735319,0.0884089,0.050694,Ps,12.1423,0.416079,0.0500737,0.0108097,Sp
35,-107.25,12.0115,0.799628,0.0724722,0.0439888,Ps,10.5652,0.797935,0.0391047,0.00812999,Sp
35.25,-107.25,11.9933,0.673226,0.0722514,0.0402392,Ps,11.1015,1.15062,0.0399756,0.0138258,Sp
35.5,-107.25,12.4385,0.613215,0.0985021,0.0473868,Ps,11.1957,0.57532,0.0539835,0.0138565,Sp
35.75,-107.25,12.6793,0.490581,0.11731,0.0559406,Ps,11.031,0.381868,0.0561203,0.0126961,Sp
36,-107.25,12.6539,0.616765,0.112116,0.038353,Ps,11.0448,0.919563,0.035853,0.0123581,Sp
36.25,-107.25,13.473,0.73103,0.0702018,0.0348867,Ps,11.7355,0.726419,0.0332582,0.0132239,Sp
36.5,-107.25,13.8138,0.783041,0.0539226,0.0255662,Ps,11.7958,0.126096,0.0549095,0.00909616,Sp
36.75,-107.25,14.2927,0.773662,0.0397682,0.0157008,Ps,11.9027,0.282242,0.0538671,0.00501093,Sp
37,-107.25,14.4852,0.645744,0.0300101,0.00825208,Ps,12.1784,0.344768,0.0496299,0.00462938,Sp
37.25,-107.25,14.069,0.657175,0.0422603,0.0176445,Ps,12.1346,0.282891,0.0496273,0.00314182,Sp
37.5,-107.25,13.629,0.738501,0.084288,0.042301,Ps,12.2096,0.126266,0.0524205,0.00355631,Sp
37.75,-107.25,13.7896,0.686698,0.105526,0.0565705,Ps,12.2932,0.0639186,0.0510952,0.00494973,Sp
38,-107.25,14.0281,0.55313,0.131555,0.071926,Ps,12.5106,0.192049,0.0358719,0.00852329,Sp
38.25,-107.25,14.3368,0.560237,0.166588,0.0875486,Ps,12.6217,0.191569,0.027822,0.00248441,Sp
38.5,-107.25,14.2613,0.561749,0.15669,0.0834673,Ps,12.3005,0.190407,0.028226,0.0028919,Sp
38.75,-107.25,13.9552,0.617416,0.0839403,0.0580274,Ps,12.298,0.252066,0.0340686,0.00550242,Sp
39,-107.25,13.9808,0.741852,0.081145,0.0530564,Ps,12.3321,0.378242,0.0396749,0.00431994,Sp
39.25,-107.25,14.1753,0.80685,0.0765009,0.0482754,Ps,12.5253,0.410799,0.0310195,0.00522767,Sp
39.5,-107.25,14.3786,0.809064,0.0627621,0.0450869,Ps,12.7696,0.506505,0.0261491,0.00256479,Sp
39.75,-107.25,14.2438,0.864906,0.0734938,0.0433417,Ps,13.886,0.599693,0.0251149,0.00337989,Sp
40,-107.25,14.5601,0.737145,0.0598913,0.0384508,Ps,14.4798,0.816968,0.0220439,0.00250713,Sp
40.25,-107.25,14.8058,0.672667,0.0641307,0.0380696,Ps,13.0236,0.313348,0.029281,0.00614914,Sp
40.5,-107.25,14.7464,0.671121,0.0618471,0.0403388,Ps,13.0361,0.250876,0.0301065,0.00424911,Sp
40.75,-107.25,14.9641,0.598547,0.0607306,0.0368014,Ps,12.3773,0.280315,0.0292786,0.0045784,Sp
41,-107.25,14.3223,0.723953,0.0708347,0.0338226,Ps,12.2378,0.154206,0.0262139,0.00518331,Sp
41.25,-107.25,13.6388,0.724886,0.0635273,0.0174513,Ps,12.1321,0.274792,0.0228538,0.00448935,Sp
41.5,-107.25,13.1374,0.5486,0.0583634,0.0137313,Ps,11.9231,0.635452,0.0225683,0.00501956,Sp
41.75,-107.25,13.1068,0.547473,0.0722551,0.0132898,Ps,11.8469,0.78292,0.0212003,0.00212665,Sp
42,-107.25,13.1583,0.550004,0.100818,0.0185318,Ps,12.2236,0.181529,0.0241503,0.00430561,Sp
42.25,-107.25,13.2046,0.483859,0.0740776,0.0170286,Ps,12.3276,0.121957,0.0357262,0.0106723,Sp
42.5,-107.25,14.0425,0.66601,0.0553255,0.0143694,Ps,12.3,0.122804,0.0517698,0.00708101,Sp
42.75,-107.25,14.1703,0.843716,0.0529151,0.00762222,Ps,12.0168,0.153346,0.0511079,0.00577009,Sp
43,-107.25,13.6886,1.01439,0.0449285,0,Ps,12.128,0.428378,0.0336573,0.00697047,Sp
43.25,-107.25,13.5537,1.1937,0.0406694,0,Ps,12.8642,0.274808,0.0316567,0.00164974,Sp
43.5,-107.25,13.1042,1.37112,0.0361463,0,Ps,12.848,0.457223,0.0278367,0.00365692,Sp
43.75,-107.25,12.8644,1.42749,0.0264137,0,Ps,11.6547,0.699135,0.0244493,0.00208824,Sp
44,-107.25,12.5496,1.36471,0.03308,0.00483919,Ps,13.1497,1.64109,0.0204889,0.00262783,Sp
44.25,-107.25,12.4957,1.29836,0.0516032,0.0167464,Ps,12.1731,2.14925,0.0214124,0.00278062,Sp
44.75,-107.25,12.3926,1.16625,0.0769251,0.0307216,Ps,11.876,0.301795,0.0202288,0.00139691,Sp
45,-107.25,12.1393,0.99292,0.0819262,0.0282434,Ps,13.895,0.575222,0.0255475,0.00499974,Sp
32,-107,10.9493,0.487155,0.151385,0.0812775,Ps,12.169,0.159921,0.0437427,0.00726912,Sp
32.25,-107,10.9027,0.553058,0.148969,0.0816346,Ps,12.2958,0.287892,0.0469725,0.00874795,Sp
32.5,-107,10.8407,0.608908,0.119715,0.076283,Ps,12.0943,0.863293,0.0360083,0.00660264,Sp
32.75,-107,10.8963,0.613156,0.102501,0.0718343,Ps,10.1021,1.12196,0.042779,0.0106555,Sp
33,-107,10.4681,0.559817,0.146889,0.0856051,Ps,9.74569,1.69971,0.0445699,0.0127181,Sp
33.25,-107,10.057,0.371372,0.159947,0.0377731,Ps,12.261,1.69694,0.0290649,0.0103663,Sp
33.5,-107,10.5706,0.312348,0.163208,0.0763003,Ps,11.9501,0.480037,0.0279567,0.00244451,Sp
33.75,-107,10.8907,0.301948,0.152206,0.0829716,Ps,11.1934,0.320238,0.0322149,0.00383833,Sp
34,-107,11.3534,0.298458,0.131679,0.084168,Ps,11.0456,0.673485,0.0368945,0.00286725,Sp
34.25,-107,11.7586,0.60652,0.119614,0.0688193,Ps,12.29,0.960791,0.0395023,0.00956963,Sp
34.5,-107,11.786,0.673108,0.0953671,0.0563422,Ps,12.2143,0.958838,0.050096,0.0123815,Sp
34.75,-107,11.6624,0.738353,0.0919356,0.0549734,Ps,11.4863,0.923139,0.050096,0.0104816,Sp
35,-107,12.061,0.736415,0.0770874,0.0471302,Ps,10.4914,0.604095,0.0422401,0.00832273,Sp
35.25,-107,12.1149,0.55666,0.0880334,0.0475932,Ps,10.9054,0.223109,0.0524233,0.00845547,Sp
35.5,-107,12.363,0.557845,0.09345,0.0453746,Ps,11.0113,0.0958657,0.0629907,0.0040037,Sp
35.75,-107,12.6306,0.493389,0.104049,0.0438245,Ps,10.824,0.22423,0.0642773,0.00728952,Sp
36,-107,12.4952,0.562373,0.110028,0.036519,Ps,10.673,0.704299,0.0468867,0.0110071,Sp
36.25,-107,13.3358,0.674755,0.0679031,0.0336915,Ps,11.9849,0.446907,0.0564471,0.012656,Sp
36.5,-107,13.6762,0.857141,0.0571782,0.026117,Ps,11.8318,0.223042,0.0610986,0.00517573,Sp
36.75,-107,14.0784,0.843819,0.0435408,0.0200087,Ps,11.6292,0.348837,0.0490302,0.00774589,Sp
37,-107,14.4141,0.722949,0.0369613,0.0148545,Ps,11.2811,0.475278,0.0389517,0.00424253,Sp
37.25,-107,14.0149,0.724483,0.0462419,0.022726,Ps,11.6131,0.442887,0.0410604,0.00542607,Sp
37.5,-107,13.7425,0.736096,0.0839728,0.0453769,Ps,11.8207,0.316014,0.0405657,0.00516748,Sp
37.75,-107,13.9346,0.808983,0.108662,0.0591544,Ps,12.1242,0.22284,0.0406531,0.00593816,Sp
38,-107,14.1166,0.740268,0.127864,0.0716326,Ps,12.1749,0.255257,0.0353809,0.00561224,Sp
38.25,-107,14.3459,0.679375,0.149725,0.0808665,Ps,12.3348,0.254977,0.0256447,0.00262354,Sp
38.5,-107,14.2541,0.617804,0.146599,0.078729,Ps,12.2049,0.0952234,0.0250498,0.00376718,Sp
38.75,-107,14.0425,0.55457,0.0896565,0.0589819,Ps,12.1063,0.252616,0.0348679,0.00712326,Sp
39,-107,14.1701,0.681436,0.0848959,0.053881,Ps,11.7782,0.221208,0.0401089,0.00541384,Sp
39.25,-107,14.2237,0.807432,0.0812868,0.0501561,Ps,12.0299,0.348086,0.0300354,0.00458682,Sp
39.5,-107,14.2484,0.808196,0.0836065,0.0491785,Ps,12.259,0.25333,0.0272949,0.00348362,Sp
39.75,-107,14.3619,0.741689,0.0862286,0.0464151,Ps,12.041,0.912952,0.0242155,0.00382435,Sp
40,-107,14.8061,0.739726,0.0635523,0.0391251,Ps,12.145,0.909562,0.0294179,0.00629971,Sp
40.25,-107,14.8391,0.615285,0.062176,0.0388696,Ps,12.4868,0.313511,0.0342881,0.00465516,Sp
40.5,-107,14.7758,0.608985,0.0686779,0.0442511,Ps,12.9307,0.188581,0.030322,0.00543558,Sp
40.75,-107,14.7721,0.723052,0.0809707,0.0447725,Ps,12.6565,0.219459,0.024416,0.00346973,Sp
41,-107,14.4676,0.784408,0.0800457,0.0415866,Ps,12.3233,0.217465,0.0210481,0.00151505,Sp
41.25,-107,14.0546,0.791292,0.0600084,0.0264039,Ps,12.7163,0.276815,0.0234019,0.00338251,Sp
41.5,-107,13.4269,0.793131,0.0558521,0.0154427,Ps,12.8062,0.152375,0.0270002,0.00448384,Sp
41.75,-107,13.2004,0.675714,0.0722473,0.0144054,Ps,12.5861,0.242215,0.025405,0.00412287,Sp
42,-107,13.0646,0.607771,0.0899642,0.0192055,Ps,12.233,0.121659,0.0274702,0.00431948,Sp
42.25,-107,13.1721,0.663395,0.0711414,0.0188899,Ps,12.3245,0.0612106,0.0361417,0.00812987,Sp
42.5,-107,14.0692,0.601931,0.0556364,0.0125464,Ps,12.3439,0.0615435,0.0421369,0.00765573,Sp
42.75,-107,14.3226,0.839584,0.0537495,0.0120985,Ps,11.9789,0.520543,0.0361696,0.00870766,Sp
43,-107,14.0125,0.956919,0.0458091,0,Ps,11.896,0.610058,0.0297822,0.00598333,Sp
43.25,-107,13.6339,1.01894,0.0394128,0,Ps,12.4795,0.578501,0.0283335,0.00348633,Sp
43.5,-107,13.0634,1.25516,0.0346211,0,Ps,11.4355,0.577751,0.0288514,0.00450221,Sp
43.75,-107,12.6332,1.36764,0.0277336,0,Ps,11.1383,0.42513,0.0314616,0.00538971,Sp
44,-107,12.1782,1.30076,0.0340204,0.00788037,Ps,10.6588,0.817953,0.0303581,0.00463344,Sp
44.25,-107,12.3565,1.29374,0.0562393,0.0224528,Ps,10.486,2.62776,0.0229617,0.00416164,Sp
44.5,-107,12.421,1.28518,0.0744711,0.0340742,Ps,15.664,0.485416,0.0204277,0.000812486,Sp
44.75,-107,12.4271,1.16273,0.0792674,0.0377919,Ps,15.5393,0.394098,0.0203872,0.00150598,Sp
45,-107,12.1854,0.937934,0.0894867,0.0398809,Ps,15.3732,0.514625,0.0221098,0.00212502,Sp
32,-106.75,11.0166,0.489072,0.153044,0.0959033,Ps,12.3109,0.191173,0.0437427,0.00735443,Sp
32.25,-106.75,10.8634,0.614495,0.157054,0.0955727,Ps,12.1161,0.542418,0.0393363,0.00623,Sp
32.5,-106.75,11.09,0.55719,0.121012,0.0823592,Ps,11.8582,1.02197,0.0344332,0.00171877,Sp
32.75,-106.75,11.0135,0.61552,0.104929,0.0771297,Ps,11.7988,0.768843,0.0347858,0.00391862,Sp
33,-106.75,10.4946,0.618199,0.141918,0.0848131,Ps,12.5109,1.34488,0.0320435,0.00626396,Sp
33.25,-106.75,10.175,0.494593,0.149275,0.0443666,Ps,12.8288,0.351564,0.027535,0.00195455,Sp
33.5,-106.75,10.543,0.492926,0.157587,0.0808912,Ps,11.6823,0.670143,0.0270132,0.00250114,Sp
33.75,-106.75,10.9755,0.310826,0.152917,0.0886687,Ps,10.8431,0.31904,0.033399,0.00347323,Sp
34,-106.75,11.4403,0.306087,0.1317,0.089289,Ps,10.4266,0.543159,0.0371308,0.00241898,Sp
34.25,-106.75,11.5673,0.542624,0.122992,0.0804014,Ps,9.99445,1.21443,0.0344041,0.00353294,Sp
34.5,-106.75,11.6043,0.549094,0.0978017,0.0698116,Ps,9.74917,1.11673,0.0329546,0.00906561,Sp
34.75,-106.75,11.5919,0.613955,0.0942076,0.0603176,Ps,9.73714,0.981364,0.0379169,0.011666,Sp
35,-106.75,12.0637,0.549028,0.0822805,0.0505654,Ps,10.2129,0.632268,0.036553,0.00778963,Sp
35.25,-106.75,12.1024,0.434268,0.0974208,0.0496822,Ps,10.6381,0.285391,0.0444208,0.0104092,Sp
35.5,-106.75,12.3578,0.617166,0.091915,0.0453845,Ps,10.9497,0.127514,0.0564032,0.00807015,Sp
35.75,-106.75,12.614,0.618583,0.0943468,0.0437527,Ps,10.947,0.161078,0.0612331,0.00610132,Sp
36,-106.75,12.4884,0.687851,0.107075,0.0368689,Ps,10.817,0.774212,0.0542956,0.008658,Sp
36.25,-106.75,13.3049,0.742021,0.067496,0.0339556,Ps,12.1722,0.193201,0.0621774,0.00883052,Sp
36.5,-106.75,13.6878,0.736375,0.0588696,0.0267892,Ps,11.9219,0.289112,0.0640643,0.00581474,Sp
36.75,-106.75,14.1046,0.910267,0.0448404,0.0203151,Ps,11.5269,0.287745,0.0493506,0.00823585,Sp
37,-106.75,14.4421,0.792009,0.0387098,0.0151154,Ps,11.1869,0.319197,0.0401178,0.00587501,Sp
37.25,-106.75,14.1588,0.846853,0.0442996,0.0214357,Ps,11.3972,0.317814,0.0427252,0.00621046,Sp
37.5,-106.75,13.9449,0.787028,0.0790915,0.042731,Ps,11.743,0.284441,0.0380386,0.00455085,Sp
37.75,-106.75,14.0634,0.863817,0.108555,0.0581099,Ps,11.8835,0.126854,0.0331193,0.00362965,Sp
38,-106.75,14.2198,0.736674,0.11662,0.0631163,Ps,11.7946,0.158966,0.0307006,0.00259344,Sp
38.25,-106.75,14.3349,0.732261,0.131413,0.0660782,Ps,11.8682,0.349714,0.0279246,0.00285748,Sp
38.5,-106.75,14.2444,0.739977,0.12739,0.0641862,Ps,12.1042,0.444078,0.0239336,0.00260484,Sp
38.75,-106.75,14.2125,0.615819,0.0894185,0.0539622,Ps,12.2555,0.379792,0.0251556,0.00647935,Sp
39,-106.75,14.2023,0.739594,0.0832521,0.0502365,Ps,12.288,0.316792,0.0307642,0.0052348,Sp
39.25,-106.75,14.3823,0.802466,0.0772455,0.0472891,Ps,12.4156,0.285314,0.0316073,0.00279942,Sp
39.5,-106.75,14.2879,0.740081,0.090774,0.0473368,Ps,12.2701,0.190095,0.0330578,0.00376644,Sp
39.75,-106.75,14.3782,0.80607,0.0880571,0.0463336,Ps,12.0412,0.157335,0.0321236,0.00424856,Sp
40,-106.75,14.7382,0.741115,0.0649011,0.040105,Ps,12.1321,0.219246,0.0340672,0.00327358,Sp
40.25,-106.75,14.8301,0.616967,0.0610535,0.0399606,Ps,12.4577,0.187788,0.0361218,0.00332862,Sp
40.5,-106.75,14.6008,0.670834,0.0766654,0.0466685,Ps,12.7738,0.219979,0.0286399,0.00480715,Sp
40.75,-106.75,14.7334,0.728489,0.104052,0.048818,Ps,12.8826,0.189182,0.0208257,0.000419775,Sp
41,-106.75,14.4754,0.793554,0.0917362,0.046931,Ps,12.4886,0.312729,0.0215372,0.00124837,Sp
41.25,-106.75,14.1171,0.786035,0.0629998,0.0301957,Ps,12.889,0.402328,0.0244117,0.00385007,Sp
41.5,-106.75,13.7349,0.856282,0.0554673,0.0251576,Ps,12.9417,0.122686,0.0310324,0.00189483,Sp
41.75,-106.75,13.1228,0.733951,0.0713491,0.0150656,Ps,12.6621,0.182775,0.0308409,0.00286295,Sp
42,-106.75,12.9275,0.729812,0.0741704,0.0193047,Ps,12.423,0.152741,0.0284495,0.00218835,Sp
42.25,-106.75,13.261,0.667427,0.0679144,0.0195184,Ps,12.3744,0.0920467,0.0325635,0.00473808,Sp
42.5,-106.75,14.1684,0.717664,0.0568341,0.0113267,Ps,12.311,0.276926,0.0346678,0.0042362,Sp
42.75,-106.75,14.4155,0.833491,0.0562899,0.0147083,Ps,11.8193,0.518786,0.0302492,0.00328538,Sp
43,-106.75,14.0081,0.956042,0.0460051,0.00125729,Ps,11.3171,0.485756,0.0260896,0.00321385,Sp
43.25,-106.75,13.2592,1.01728,0.0379219,0,Ps,11.4876,0.394226,0.026343,0.0026067,Sp
43.5,-106.75,12.8292,1.19884,0.0337095,0,Ps,11.2783,0.12133,0.0314493,0.00531838,Sp
43.75,-106.75,12.1846,1.24362,0.0297753,0,Ps,11.1091,0.151792,0.0339187,0.00490222,Sp
44,-106.75,11.9601,1.17897,0.0339593,0.00936472,Ps,10.7054,1.03099,0.0311913,0.0049923,Sp
44.25,-106.75,12.2218,1.22705,0.0562523,0.0241479,Ps,13.7221,2.17862,0.0222318,0.00380413,Sp
44.5,-106.75,12.5862,1.09915,0.074972,0.0370136,Ps,14.5938,0.877217,0.0210797,0.00205839,Sp
44.75,-106.75,12.4315,0.985131,0.0799923,0.0406661,Ps,14.7586,0.876966,0.0213226,0.0020371,Sp
45,-106.75,12.2774,0.879722,0.0957636,0.0432864,Ps,14.2748,1.3599,0.0241608,0.00599301,Sp
31.75,-106.5,10.9107,0.556483,0.117798,0.0608966,Ps,13.0247,0.348316,0.0593798,0.0121325,Sp
32,-106.5,11.0918,0.554356,0.129291,0.0643721,Ps,12.8401,0.285636,0.0591214,0.0094986,Sp
32.25,-106.5,10.793,0.615705,0.122923,0.0649417,Ps,12.2605,0.604404,0.0430315,0.00863678,Sp
32.5,-106.5,11.0737,0.615762,0.108585,0.0725129,Ps,12.0457,0.860506,0.035862,0.00492043,Sp
32.75,-106.5,11.0694,0.615338,0.103048,0.0734938,Ps,12.0099,0.479414,0.033637,0.00188744,Sp
33,-106.5,10.6642,0.682749,0.118373,0.0774833,Ps,12.2071,0.41531,0.0304237,0.00196462,Sp
33.25,-106.5,10.59,0.557446,0.118763,0.0776961,Ps,12.3766,0.286876,0.0288473,0.00130618,Sp
33.5,-106.5,10.6693,0.491497,0.130297,0.0809216,Ps,12.049,0.572641,0.0281571,0.00103107,Sp
33.75,-106.5,11.0251,0.433646,0.141871,0.0867633,Ps,10.7673,0.41324,0.0316298,0.00494055,Sp
34,-106.5,11.3434,0.364498,0.133596,0.0827225,Ps,10.3169,0.222817,0.037381,0.00405199,Sp
34.25,-106.5,11.6489,0.484593,0.112349,0.072025,Ps,9.93945,1.81576,0.0309127,0.00570398,Sp
34.5,-106.5,11.5407,0.489658,0.0867085,0.0645006,Ps,9.50154,1.97276,0.0249943,0.00431817,Sp
34.75,-106.5,11.5689,0.490471,0.0874388,0.0573611,Ps,9.45006,0.378893,0.0254407,0.0048267,Sp
35,-106.5,11.9986,0.491928,0.0945054,0.0565529,Ps,10.0581,0.0630131,0.0251773,0.00323839,Sp
35.25,-106.5,11.9187,0.495663,0.111981,0.0561326,Ps,10.2405,0.221018,0.0301907,0.00706858,Sp
35.5,-106.5,12.3661,0.495152,0.0889423,0.0501265,Ps,10.7002,0.222741,0.0380291,0.00945769,Sp
35.75,-106.5,12.697,0.679371,0.0755365,0.0510542,Ps,10.8605,0.129443,0.0573021,0.00763997,Sp
36,-106.5,12.3453,0.750451,0.0995341,0.0444337,Ps,10.7938,0.518891,0.0589572,0.00644305,Sp
36.25,-106.5,12.9,0.753388,0.0686019,0.0393258,Ps,11.7505,0.485521,0.0627267,0.00929016,Sp
36.5,-106.5,13.2764,0.873741,0.0651546,0.0353548,Ps,11.609,0.19361,0.0621651,0.00759417,Sp
36.75,-106.5,13.8339,0.872395,0.0578886,0.0318693,Ps,11.5911,0.160528,0.0537011,0.00651163,Sp
37,-106.5,14.3538,0.935651,0.0489935,0.0294353,Ps,11.6,0.224114,0.0518012,0.00510811,Sp
37.25,-106.5,14.1904,0.933259,0.0601321,0.0390038,Ps,11.7674,0.222706,0.0512199,0.00504067,Sp
37.5,-106.5,14.0797,0.983773,0.0894299,0.056116,Ps,11.982,0.221129,0.042438,0.00692112,Sp
37.75,-106.5,13.988,0.918951,0.104221,0.063974,Ps,12.0283,0.158045,0.0308054,0.00316292,Sp
38,-106.5,14.1746,0.856146,0.095477,0.0584892,Ps,11.8411,0.12671,0.0290378,0.00101932,Sp
38.25,-106.5,14.2935,0.907853,0.104402,0.0578852,Ps,11.5832,0.158508,0.0278032,0.00179726,Sp
38.5,-106.5,14.3919,0.920126,0.0913488,0.0550714,Ps,11.3127,0.158231,0.0250833,0.00202871,Sp
38.75,-106.5,14.4286,0.802306,0.0841485,0.0531855,Ps,11.4616,0.601168,0.02352,0.00161321,Sp
39,-106.5,14.4059,0.737138,0.0808514,0.0506808,Ps,12.3461,0.380189,0.0276699,0.00453754,Sp
39.25,-106.5,14.5702,0.675807,0.0724947,0.0435513,Ps,12.4097,0.126755,0.0359184,0.00363879,Sp
39.5,-106.5,14.3033,0.673917,0.0892445,0.0479395,Ps,12.212,0.15827,0.0379456,0.0011342,Sp
39.75,-106.5,14.3875,0.616514,0.088039,0.0470143,Ps,11.9917,0.157116,0.034027,0.00229311,Sp
40,-106.5,14.7883,0.741845,0.0658011,0.0408437,Ps,12.1279,0.218799,0.0343737,0.00359655,Sp
40.25,-106.5,14.7827,0.74371,0.0623381,0.0416375,Ps,12.4491,0.18745,0.0378498,0.00423398,Sp
40.5,-106.5,14.6906,0.738171,0.0871342,0.0526583,Ps,12.702,0.25145,0.0300783,0.00705211,Sp
40.75,-106.5,14.848,0.609417,0.122849,0.0542156,Ps,13.065,0.316335,0.0208658,0.000786886,Sp
41,-106.5,14.393,0.731722,0.102724,0.0528767,Ps,13.6068,0.502595,0.0240706,0.00382465,Sp
41.25,-106.5,14.1251,0.847829,0.0709924,0.0400592,Ps,13.38,0.43533,0.0290977,0.00405049,Sp
41.5,-106.5,13.9383,0.848974,0.0642272,0.0322133,Ps,13.1435,0.277638,0.0296785,0.00172476,Sp
41.75,-106.5,13.2093,0.787537,0.0688751,0.0179321,Ps,12.7228,0.0919681,0.0311611,0.00143265,Sp
42,-106.5,12.6931,0.79149,0.0594196,0.00691593,Ps,12.7181,0.18402,0.0297947,0.00168704,Sp
42.25,-106.5,13.068,0.723547,0.0553425,0.0194575,Ps,12.459,0.245977,0.0291044,0.0029799,Sp
42.5,-106.5,13.9699,0.715602,0.0544413,0.0146373,Ps,12.2544,0.215256,0.0345177,0.00298233,Sp
42.75,-106.5,14.2285,0.892337,0.0552763,0.0174469,Ps,12.0257,0.273742,0.031699,0.00386843,Sp
43,-106.5,13.5635,0.952915,0.0468518,0.00874757,Ps,12.0194,0.242316,0.0282445,0.0032937,Sp
43.25,-106.5,12.9711,0.953802,0.0425488,0.0076945,Ps,11.9247,0.211794,0.0296133,0.00292715,Sp
43.5,-106.5,12.7461,1.1945,0.0379999,0,Ps,11.7942,0.302926,0.0297947,0.00286986,Sp
43.75,-106.5,12.1461,1.11987,0.034574,0.00323412,Ps,11.3576,0.546257,0.0250983,0.00451683,Sp
44,-106.5,12.0459,1.11875,0.0362531,0.0106618,Ps,11.9396,0.939862,0.0209415,0.00336123,Sp
44.25,-106.5,12.3653,1.11146,0.0571026,0.0245043,Ps,13.279,1.08881,0.0233411,0.0020353,Sp
44.5,-106.5,12.6951,1.03603,0.0718762,0.0367422,Ps,13.7719,0.332528,0.0254884,0.00182736,Sp
